ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText,color
293.0,Mercedes-benz,S 55 AMG,S 55 AMG,S 55 AMG,MERCEDES-BENZ S 55 AMG,Limousine,5439,Zuzwil,310 g/km,Occasion,G,13.0 l/100km,4,Hinterradantrieb,7,2001,Benzin,360,schwarz,205500,"\"Ab MFK\"",5,Automat,Grey
297.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2004,Benzin,450,schwarz,93500,"\"Ab MFK\"",5,Automat sequentiell,Grey
305.0,Porsche,BOXSTER,Boxster S 3.4,Boxster S 3.4,PORSCHE Boxster S 3.4,Cabriolet,3387,Zuzwil,254 g/km,Occasion,G,10.6 l/100km,2,Hinterradantrieb,2,2007,Benzin,295,schwarz,68900,"\"Ab MFK\"",2,Schaltgetriebe manuell,Grey
328.0,Audi,S6,S6 quattro 4.2,S6 quattro 4.2,AUDI S6 quattro 4.2,Limousine,4170,Zuzwil,366 g/km,Occasion,null,15.4 l/100km,4,Allrad,5,1998,Benzin,290,grau,54500,"\"Ab MFK\"",5,Schaltgetriebe manuell,Grey
369.0,Ferrari,456,456M GTA,456M GTA,FERRARI 456M GTA,Coupé,5474,Zuzwil,520 g/km,Occasion,G,22.3 l/100km,2,Hinterradantrieb,5,2000,Benzin,442,schwarz,68000,"\"Ab MFK\"",4,Automat,Grey
376.0,Audi,R8,R8 Coupé 4.2,R8 Coupé 4.2,AUDI R8 Coupé 4.2,Coupé,4163,Zuzwil,325 g/km,Occasion,G,13.6 l/100km,2,Allrad,9,2007,Benzin,540,beige,61300,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe,Green
585.0,BMW,M5,M5,M5,BMW M5,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,5,2005,Benzin,503,weiss,21700,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Black
603.0,Chevrolet,CORVETTE,Corvette 5.7 LT1 Convert.,Corvette 5.7 LT1 Convert.,CHEVROLET Corvette 5.7 LT1 Convert.,Cabriolet,5730,Zuzwil,null,Occasion,null,13.1 l/100km,2,Hinterradantrieb,7,1994,Benzin,282,schwarz,68200,"\"Ab MFK\"",2,Automat,Black
683.0,Lotus,ESPRIT,Esprit 3.5 V8 SE,Esprit 3.5 V8 SE,LOTUS Esprit 3.5 V8 SE,Coupé,3506,Zuzwil,366 g/km,Neu,G,15.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,354,null,150,"\"Ab MFK\"",2,Schaltgetriebe manuell,Black
758.0,Renault,Alpine A110,Alpine A110 Modell 1400 FASA,Modell 1400 FASA,RENAULT Alpine A110 Modell 1400 FASA,Coupé,1397,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,93,schwarz,90000,"\"Ab MFK\"",2,Schaltgetriebe,Black
90.0,Mercedes-benz,SLK 350,SLK 350,SLK 350,MERCEDES-BENZ SLK 350,Cabriolet,3498,Zuzwil,255 g/km,Occasion,null,10.6 l/100km,2,Hinterradantrieb,5,2008,Benzin,272,braun,3200,"\"Ab MFK\"",2,Automatik-Getriebe,Blue
920.0,Mercedes-benz,SLK 200,SLK 200 Kompressor,SLK 200 Kompressor,MERCEDES-BENZ SLK 200 Kompressor,Cabriolet,1796,Zuzwil,196 g/km,Neu,G,8.2 l/100km,2,Hinterradantrieb,7,2009,Benzin,184,schwarz,160,"\"Ab MFK\"",2,Automat sequentiell,Silver
1061.0,BMW,M3,M3 CSL,M3 CSL,BMW M3 CSL,Coupé,3246,Zuzwil,287 g/km,Occasion,G,11.9 l/100km,2,Hinterradantrieb,11,2003,Benzin,360,null,35000,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Silver
1085.0,Renault,ALPINE,ALPINE A310 2700 VA,A310 2700 VA,RENAULT ALPINE A310 2700 VA,Coupé,2663,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,11,1979,Benzin,150,blau,11200,"\"Ab MFK\"",0,Schaltgetriebe,White
1088.0,Mercedes-benz,CLK 55 AMG,CLK 55 AMG Avantgarde,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde,Coupé,5439,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,347,null,47500,"\"Ab MFK\"",4,Automat,White
1101.0,Bentley,ARNAGE,Arnage Green Label,Arnage Green Label,BENTLEY Arnage Green Label,Limousine,4398,Zuzwil,390 g/km,Occasion,G,19.9 l/100km,4,Hinterradantrieb,7,2000,Benzin,354,grau,34900,"\"Ab MFK\"",4,Automat,White
171.0,Renault,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1981,Benzin,150,schwarz,68900,"\"Ab MFK\"",4,Schaltgetriebe manuell,Blue
326.0,Mercedes-benz,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,3,2006,Benzin,612,schwarz,39800,"\"Ab MFK\"",5,Automat sequentiell,Grey
372.0,BMW,M5,M5,M5,BMW M5,Limousine,4941,Zuzwil,336 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,9,1999,Benzin,400,grün,54600,"\"Ab MFK\"",5,Schaltgetriebe manuell,Green
386.0,Ferrari,348,348 tb,348 tb,FERRARI 348 tb,Coupé,3402,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,286,beige,34000,"\"Ab MFK\"",2,Schaltgetriebe manuell,Green
403.0,Audi,S3,S3 2.0 TFSI quattro,S3 2.0 TFSI quattro,AUDI S3 2.0 TFSI quattro,Limousine,1984,Zuzwil,217 g/km,Occasion,G,9.1 l/100km,3,Allrad,4,2010,Benzin,265,schwarz,34800,"\"Ab MFK\"",5,Schaltgetriebe manuell,Green
46.0,Lamborghini,MURCIÉLAGO,Murciélago 6.2 Coupé,Murciélago 6.2 Coupé,LAMBORGHINI Murciélago 6.2 Coupé,Coupé,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,5,2002,Benzin,580,schwarz,16000,"\"Ab MFK\"",2,Schaltgetriebe manuell,Blue
53.0,Mercedes-benz,"",SL 250 Pagode,SL 250 Pagode,MERCEDES-BENZ SL 250 Pagode,Cabriolet,2496,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1967,Benzin,150,beige,47700,"\"Ab MFK\"",2,Schaltgetriebe,Blue
639.0,Mercedes-benz,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,4,2003,Benzin,500,null,70000,"\"Ab MFK\"",2,Automat,Black
655.0,BMW,730,730d,730d,BMW 730d,Limousine,2993,Zuzwil,210 g/km,Occasion,G,7.9 l/100km,4,Hinterradantrieb,11,2007,Diesel,231,beige,62000,"\"Ab MFK\"",5,Automat sequentiell,Black
696.0,Maserati,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,5,2006,Benzin,400,beige,10600,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Black
784.0,VW,TOURAN,Touran 1.4 TSI Trend,Touran 1.4 TSI Trend,VW Touran 1.4 TSI Trend,Kompaktvan / Minivan,1390,Zuzwil,180 g/km,Occasion,F,7.5 l/100km,5,Vorderradantrieb,3,2008,Benzin,140,anthrazit,71700,"\"Ab MFK\"",7,Schaltgetriebe manuell,Black
935.0,Mercedes-benz,E 320,E 320 Elégance,E 320 Elégance,MERCEDES-BENZ E 320 Elégance,Limousine,3199,Zuzwil,null,Occasion,null,11.9 l/100km,4,Hinterradantrieb,12,1996,Benzin,220,beige,56100,"\"Ab MFK\"",5,Automat,Silver
941.0,BMW,328,328i Coupé,328i Coupé,BMW 328i Coupé,Coupé,2792,Zuzwil,null,Occasion,null,9.2 l/100km,2,Hinterradantrieb,8,1996,Benzin,193,beige,69800,"\"Ab MFK\"",5,Schaltgetriebe manuell,Silver
1010.0,Mercedes-benz,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,11,2002,Benzin,476,schwarz,53800,"\"Ab MFK\"",5,Automat sequentiell,Silver
1034.0,Mercedes-benz,E 420,E 420 Avantgarde,E 420 Avantgarde,MERCEDES-BENZ E 420 Avantgarde,Limousine,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,4,Hinterradantrieb,11,1996,Benzin,279,schwarz,87800,"\"Ab MFK\"",5,Automat,Silver
116.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,schwarz,79700,"\"Ab MFK\"",5,Automat,Blue
123.0,BMW-alpina,5 SERIES,5 SERIES B7 TURBO,B7 TURBO,BMW-ALPINA 5 SERIES B7 TURBO,Limousine,3428,Zuzwil,null,Occasion,null,null,4,null,5,1986,Benzin,300,schwarz,199300,"\"Ab MFK\"",0,null,Blue
205.0,Ferrari,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,8,1999,Benzin,400,null,30300,"\"Ab MFK\"",2,Automatik-Getriebe,Purple
322.0,Mercedes-benz,CLK 430,CLK 430 Elégance,CLK 430 Elégance,MERCEDES-BENZ CLK 430 Elégance,Coupé,4266,Zuzwil,278 g/km,Vorführmodell,G,11.6 l/100km,2,Hinterradantrieb,1,2001,Benzin,279,grau,100,"\"Ab MFK\"",4,Automat,Grey
453.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,9,2003,Benzin,450,beige,47000,"\"Ab MFK\"",5,Automat sequentiell,Red
472.0,Saab,9-3,9-3 2.0T Performance,9-3 2.0T Performance,SAAB 9-3 2.0T Performance,Limousine,1998,Zuzwil,239 g/km,Occasion,null,10.2 l/100km,4,Vorderradantrieb,4,2005,Benzin,252,grau,104400,"\"Ab MFK\"",5,Automatik-Getriebe,Red
473.0,Volvo,V70,V70 2.4T,V70 2.4T,VOLVO V70 2.4T,Kombi,2435,Zuzwil,222 g/km,Occasion,null,9.3 l/100km,5,Vorderradantrieb,4,2002,Benzin,200,anthrazit,83000,"\"Ab MFK\"",5,Automatik-Getriebe,Red
479.0,Mercedes-benz,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,Coupé,5987,Zuzwil,400 g/km,Occasion,null,16.9 l/100km,2,Hinterradantrieb,1,1996,Benzin,394,null,36600,"\"Ab MFK\"",4,Automat,Red
520.0,Audi,R8,R8 Spyder 5.2,R8 Spyder 5.2,AUDI R8 Spyder 5.2,Cabriolet,5204,Zuzwil,332 g/km,Occasion,G,14.2 l/100km,2,Allrad,4,2010,Benzin,525,schwarz,37000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Black
547.0,BMW,528,528i Touring,528i Touring,BMW 528i Touring,Kombi,2793,Zuzwil,230 g/km,Occasion,G,9.7 l/100km,5,Hinterradantrieb,4,1997,Benzin,193,schwarz,38000,"\"Ab MFK\"",5,Schaltgetriebe manuell,Black
554.0,Porsche,911,911 Carrera Jubilé 40,911 Carrera Jubilé 40,PORSCHE 911 Carrera Jubilé 40,Coupé,3596,Zuzwil,274 g/km,Occasion,G,11.3 l/100km,2,Hinterradantrieb,3,2004,Benzin,345,schwarz,61400,"\"Ab MFK\"",4,Schaltgetriebe manuell,Black
602.0,Mercedes-benz,SLK 55 AMG,SLK 55 AMG Black Series,Black Series,MERCEDES-BENZ SLK 55 AMG Black Series,Coupé,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,2006,Benzin,400,schwarz,25000,"\"Ab MFK\"",2,Automat sequentiell,Black
650.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Vorführmodell,G,14.6 l/100km,5,Allrad,12,2004,Benzin,450,schwarz,2300,"\"Ab MFK\"",5,Automat sequentiell,Black
657.0,Renault,Alpine A110,Alpine A110 1300,1300,RENAULT Alpine A110 1300,Coupé,1288,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1973,Benzin,0,null,85000,"\"Ab MFK\"",2,Schaltgetriebe,Black
66.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,3,2003,Benzin,450,beige,88600,"\"Ab MFK\"",5,Automat sequentiell,Blue
705.0,Mercedes-benz,ML 500,ML 500 4Matic,ML 500 4Matic,MERCEDES-BENZ ML 500 4Matic,SUV / Geländewagen,4966,Zuzwil,319 g/km,Neu,G,13.4 l/100km,5,Allrad,3,2007,Benzin,306,beige,1,"\"Ab MFK\"",5,Automat sequentiell,Black
72.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,11,2001,Benzin,420,schwarz,62900,"\"Ab MFK\"",4,Schaltgetriebe manuell,Blue
768.0,BMW-alpina,5 SERIES,B5 BiTurbo 4.4 V8,B5 BiTurbo 4.4 V8,BMW-ALPINA B5 BiTurbo 4.4 V8,Limousine,4395,Zuzwil,221 g/km,Occasion,G,9.5 l/100km,4,Hinterradantrieb,5,2012,Benzin,540,schwarz,19100,"\"Ab MFK\"",5,Automat sequentiell,Black
771.0,BMW,320,320d Touring,320d Touring,BMW 320d Touring,Kombi,1995,Zuzwil,184 g/km,Occasion,F,6.9 l/100km,5,Hinterradantrieb,8,2007,Diesel,163,anthrazit,162000,"\"Ab MFK\"",5,Automat,Black
826.0,Mercedes-benz,CL 65 AMG,CL 65 AMG,CL 65 AMG,MERCEDES-BENZ CL 65 AMG,Coupé,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,5,2008,Benzin,612,beige,43000,"\"Ab MFK\"",4,Automat sequentiell,Black
844.0,Audi,S8,S8 4.2 quattro,S8 4.2 quattro,AUDI S8 4.2 quattro,Limousine,4172,Zuzwil,343 g/km,Occasion,null,14.3 l/100km,4,Allrad,1,1998,Benzin,340,schwarz,57000,"\"Ab MFK\"",5,Automatik-Getriebe,Silver
855.0,Mercedes-benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,braun,111500,"\"Ab MFK\"",5,Automat,Silver
863.0,Mercedes-benz,SL 65 AMG,SL 65 AMG,SL 65 AMG,MERCEDES-BENZ SL 65 AMG,Cabriolet,5981,Zuzwil,362 g/km,Occasion,G,14.0 l/100km,2,Hinterradantrieb,7,2008,Benzin,612,rot,24000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automat sequentiell,Silver
909.0,Mercedes-benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,braun,111500,"\"Ab MFK\"",0,Automat,Silver
957.0,Mercedes-benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,4,2002,Benzin,306,blau,33000,"\"Ab MFK\"",2,Automat,Silver
1028.0,Audi,S7,S7 Sportback 4.0 TFSI V8 quattro,S7 Sportback 4.0 TFSI V8 quattro,AUDI S7 Sportback 4.0 TFSI V8 quattro,Limousine,3993,Zuzwil,225 g/km,Occasion,G,9.6 l/100km,5,Allrad,3,2014,Benzin,420,schwarz,3600,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automatisiertes Schaltgetriebe,Silver
104.0,Audi,RS4,RS4 Avant quattro,RS4 Avant quattro,AUDI RS4 Avant quattro,Kombi,2671,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,5,Allrad,7,2001,Benzin,380,schwarz,57500,"\"Ab MFK\"",5,Schaltgetriebe manuell,Blue
1044.0,Ferrari,F430,F430 Scuderia,F430 Scuderia,FERRARI F430 Scuderia,Coupé,4308,Zuzwil,360 g/km,Occasion,G,15.7 l/100km,2,Hinterradantrieb,3,2008,Benzin,506,schwarz,19999,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Silver
1098.0,Mercedes-benz,S 63 AMG,S 63 AMG L,S 63 AMG L,MERCEDES-BENZ S 63 AMG L,Limousine,6209,Zuzwil,355 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,4,2008,Benzin,525,schwarz,46000,"\"Ab MFK\"",5,Automat sequentiell,White
1100.0,Mercedes-benz,S 500,S 500 4Matic,S 500 4Matic,MERCEDES-BENZ S 500 4Matic,Limousine,5461,Zuzwil,296 g/km,Occasion,G,12.6 l/100km,4,Allrad,11,2006,Benzin,388,schwarz,62300,"\"Ab MFK\"",5,Automat sequentiell,White
173.0,Maserati,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,Limousine,4244,Zuzwil,443 g/km,Occasion,G,18.9 l/100km,4,Hinterradantrieb,6,2004,Benzin,400,null,62700,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Blue
233.0,Ferrari,TESTAR./512,Testarossa,Testarossa,FERRARI Testarossa,Coupé,4941,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1989,Benzin,380,beige,31700,null,2,Schaltgetriebe manuell,Yellow
258.0,Ferrari,575M,575M,575M,FERRARI 575M,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,12,2006,Benzin,517,schwarz,15900,"\"Ab MFK\"",2,Automatik-Getriebe,Grey
299.0,Aston Martin,DBS,DBS Coupé,DBS Coupé,ASTON MARTIN DBS Coupé,Coupé,5935,Zuzwil,388 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,4,2012,Benzin,517,schwarz,5000,"\"Ab MFK\"",2,Schaltgetriebe manuell,Grey
368.0,Mercedes-benz,S 320,S 320 CDI,S 320 CDI,MERCEDES-BENZ S 320 CDI,Limousine,3222,Zuzwil,204 g/km,Occasion,G,7.7 l/100km,4,Hinterradantrieb,2,2004,Diesel,204,schwarz,9900,"\"Ab MFK\"",5,Automat,Grey
379.0,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,10,1997,Benzin,300,schwarz,63400,"\"Ab MFK\"",5,Automat,Green
426.0,Ferrari,Dino,Dino 246 GTS,246 GTS,FERRARI Dino 246 GTS,Cabriolet,2400,Sursee,null,Occasion,null,null,2,Hinterradantrieb,3,1974,Benzin,0,schwarz,5000,null,2,Schaltgetriebe,Green
552.0,Ford,SIERRA,Sierra 2.0i Cosworth 4x4,Sierra 2.0i Cosworth 4x4,FORD Sierra 2.0i Cosworth 4x4,Limousine,1993,Zuzwil,null,Occasion,null,null,4,Allrad,9,1990,Benzin,220,schwarz,164400,"\"Ab MFK\"",5,Schaltgetriebe manuell,Black
576.0,Mercedes-benz,SLK 55 AMG,SLK 55 AMG,SLK 55 AMG,MERCEDES-BENZ SLK 55 AMG,Cabriolet,5439,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,4,2005,Benzin,360,schwarz,42500,"\"Ab MFK\"",2,Automat sequentiell,Black
647.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,11,2004,Benzin,450,schwarz,69500,"\"Ab MFK\"",5,Automat,Black
697.0,Mercedes-benz,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1992,Benzin,394,null,108100,"\"Ab MFK\"",0,Automat,Black
748.0,Mercedes-benz,SL 65 AMG,SL 65 AMG,SL 65 AMG,MERCEDES-BENZ SL 65 AMG,Cabriolet,5981,Zuzwil,null,Occasion,G,15.1 l/100km,2,Hinterradantrieb,9,2004,Benzin,612,grau,33613,"\"Ab MFK\"",2,Automat,Black
769.0,Lamborghini,DIABLO,Diablo 5.7,Diablo 5.7,LAMBORGHINI Diablo 5.7,Coupé,5707,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1997,Benzin,492,mehrfarbig,55000,null,2,Schaltgetriebe manuell,Black
774.0,Mercedes-benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,2,1998,Benzin,320,schwarz,30400,"\"Ab MFK\"",0,Automat,Black
82.0,Toyota,CELICA,CELICA 2000GT,2000GT,TOYOTA CELICA 2000GT,Coupé,1988,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,11,1976,Benzin,120,mehrfarbig,38700,"\"Ab MFK\"",4,Schaltgetriebe manuell,Blue
831.0,Audi,S6,S6 Avant quattro,S6 Avant quattro,AUDI S6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Occasion,null,14.6 l/100km,5,Allrad,10,2000,Benzin,340,schwarz,211000,"\"Ab MFK\"",5,Automat,Black
840.0,Renault,ALPINE,Alpine A310 V6 VFA-2700 VAA,Alpine A310 V6 VFA-2700 VAA,RENAULT Alpine A310 V6 VFA-2700 VAA,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1984,Benzin,150,schwarz,78000,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver
898.0,Audi,R8,R8 GT Spyder 5.2,R8 GT Spyder 5.2,AUDI R8 GT Spyder 5.2,Cabriolet,5204,Zuzwil,332 g/km,Occasion,G,14.2 l/100km,2,Allrad,6,2012,Benzin,560,schwarz,5900,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Silver
96.0,Jaguar,XJ,XJ 4.0 Sovereign,XJ 4.0 Sovereign,JAGUAR XJ 4.0 Sovereign,Limousine,3980,Zuzwil,310 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,3,1997,Benzin,241,grau,161400,"\"Ab MFK\"",5,Automat,Blue
970.0,Porsche,CARRERA GT,Carrera GT,Carrera GT,PORSCHE Carrera GT,Cabriolet,5733,Zuzwil,429 g/km,Occasion,G,17.8 l/100km,2,Hinterradantrieb,12,2006,Benzin,612,null,12000,null,2,Schaltgetriebe manuell,Silver
101.0,Porsche,911,911 Carrera 4 Cabrio TECHART,911 Carrera 4 Cabrio TECHART,PORSCHE 911 Carrera 4 Cabrio TECHART,Cabriolet,3387,Zuzwil,304 g/km,Occasion,null,12.0 l/100km,2,Allrad,5,1999,Benzin,300,schwarz,80400,"\"Ab MFK\"",4,Automat,Blue
1043.0,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,grau,31300,"\"Ab MFK\"",4,Automat sequentiell,Silver
1102.0,BMW,740,740i,740i,BMW 740i,Limousine,4398,Zuzwil,329 g/km,Occasion,null,13.8 l/100km,4,Hinterradantrieb,4,1998,Benzin,286,grau,85400,"\"Ab MFK\"",5,Automat,White
1113.0,Mercedes-benz,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,9,2003,Benzin,500,beige,12200,"\"Ab MFK\", \"Tuning\"",4,Automat,White
1116.0,Mercedes-benz,CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,9,2007,Benzin,515,grau,15800,"\"Ab MFK\"",4,Automat sequentiell,White
1136.0,Mercedes-benz,CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,8,2010,Benzin,515,beige,37500,"\"Ab MFK\"",4,Automat sequentiell,White
153.0,VW,EOS,Eos 2.0 FSI T,Eos 2.0 FSI T,VW Eos 2.0 FSI T,Cabriolet,1984,Zuzwil,202 g/km,Occasion,G,8.4 l/100km,2,Vorderradantrieb,9,2007,Benzin,200,rot,27000,"\"Ab MFK\"",4,Schaltgetriebe manuell,Blue
162.0,Mercedes-benz,E 420,E 420 Elégance,E 420 Elégance,MERCEDES-BENZ E 420 Elégance,Limousine,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,4,Hinterradantrieb,6,1996,Benzin,279,beige,26800,"\"Ab MFK\"",5,Automat,Blue
255.0,Maserati,SPYDER GT,Spyder GT,Spyder GT,MASERATI Spyder GT,Cabriolet,4244,Zuzwil,430 g/km,Occasion,G,18.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,390,beige,88500,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Grey
277.0,Mercedes-benz,SL 350,SL 350,SL 350,MERCEDES-BENZ SL 350,Cabriolet,3724,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,5,2004,Benzin,245,mehrfarbig,105300,"\"Ab MFK\"",2,Automat,Grey
288.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,grau,100200,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell,Grey
292.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Coupé,3600,Zuzwil,339 g/km,Occasion,G,13.9 l/100km,2,Allrad,7,2000,Benzin,420,blau,69200,"\"Ab MFK\"",4,Automatik-Getriebe,Grey
373.0,Simca,"",Rallye2,Rallye2,SIMCA Rallye2,Coupé,1294,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1976,Benzin,86,null,18200,"\"Ab MFK\"",0,Schaltgetriebe,Green
429.0,Porsche,911,911 GT2,911 GT2,PORSCHE 911 GT2,Coupé,3600,Zuzwil,298 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,12,2007,Benzin,700,schwarz,20900,"\"Ab MFK\"",2,Schaltgetriebe manuell,Green
