ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText
920.0,MERCEDES-BENZ,SLK 200,SLK 200 Kompressor,SLK 200 Kompressor,MERCEDES-BENZ SLK 200 Kompressor,silber mét.,Cabriolet,1796,Zuzwil,196 g/km,Neu,G,8.2 l/100km,2,Hinterradantrieb,7,2009,Benzin,184,schwarz,160,"\"Ab MFK\"",2,Automat sequentiell
1061.0,BMW,M3,M3 CSL,M3 CSL,BMW M3 CSL,silber mét.,Coupé,3246,Zuzwil,287 g/km,Occasion,G,11.9 l/100km,2,Hinterradantrieb,11,2003,Benzin,360,null,35000,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
1085.0,RENAULT,ALPINE,ALPINE A310 2700 VA,A310 2700 VA,RENAULT ALPINE A310 2700 VA,weiss,Coupé,2663,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,11,1979,Benzin,150,blau,11200,"\"Ab MFK\"",0,Schaltgetriebe
1088.0,MERCEDES-BENZ,CLK 55 AMG,CLK 55 AMG Avantgarde,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde,weiss,Coupé,5439,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,347,null,47500,"\"Ab MFK\"",4,Automat
1101.0,BENTLEY,ARNAGE,Arnage Green Label,Arnage Green Label,BENTLEY Arnage Green Label,weiss,Limousine,4398,Zuzwil,390 g/km,Occasion,G,19.9 l/100km,4,Hinterradantrieb,7,2000,Benzin,354,grau,34900,"\"Ab MFK\"",4,Automat
171.0,RENAULT,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,blau mét.,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1981,Benzin,150,schwarz,68900,"\"Ab MFK\"",4,Schaltgetriebe manuell
326.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,grau mét.,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,3,2006,Benzin,612,schwarz,39800,"\"Ab MFK\"",5,Automat sequentiell
372.0,BMW,M5,M5,M5,BMW M5,grün,Limousine,4941,Zuzwil,336 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,9,1999,Benzin,400,grün,54600,"\"Ab MFK\"",5,Schaltgetriebe manuell
386.0,FERRARI,348,348 tb,348 tb,FERRARI 348 tb,grün,Coupé,3402,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,286,beige,34000,"\"Ab MFK\"",2,Schaltgetriebe manuell
403.0,AUDI,S3,S3 2.0 TFSI quattro,S3 2.0 TFSI quattro,AUDI S3 2.0 TFSI quattro,grün mét.,Limousine,1984,Zuzwil,217 g/km,Occasion,G,9.1 l/100km,3,Allrad,4,2010,Benzin,265,schwarz,34800,"\"Ab MFK\"",5,Schaltgetriebe manuell
46.0,LAMBORGHINI,MURCIÉLAGO,Murciélago 6.2 Coupé,Murciélago 6.2 Coupé,LAMBORGHINI Murciélago 6.2 Coupé,blau,Coupé,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,5,2002,Benzin,580,schwarz,16000,"\"Ab MFK\"",2,Schaltgetriebe manuell
53.0,MERCEDES-BENZ,"",SL 250 Pagode,SL 250 Pagode,MERCEDES-BENZ SL 250 Pagode,blau,Cabriolet,2496,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1967,Benzin,150,beige,47700,"\"Ab MFK\"",2,Schaltgetriebe
639.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,schwarz mét.,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,4,2003,Benzin,500,null,70000,"\"Ab MFK\"",2,Automat
655.0,BMW,730,730d,730d,BMW 730d,schwarz mét.,Limousine,2993,Zuzwil,210 g/km,Occasion,G,7.9 l/100km,4,Hinterradantrieb,11,2007,Diesel,231,beige,62000,"\"Ab MFK\"",5,Automat sequentiell
696.0,MASERATI,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,schwarz mét.,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,5,2006,Benzin,400,beige,10600,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
784.0,VW,TOURAN,Touran 1.4 TSI Trend,Touran 1.4 TSI Trend,VW Touran 1.4 TSI Trend,schwarz mét.,Kompaktvan / Minivan,1390,Zuzwil,180 g/km,Occasion,F,7.5 l/100km,5,Vorderradantrieb,3,2008,Benzin,140,anthrazit,71700,"\"Ab MFK\"",7,Schaltgetriebe manuell
935.0,MERCEDES-BENZ,E 320,E 320 Elégance,E 320 Elégance,MERCEDES-BENZ E 320 Elégance,silber mét.,Limousine,3199,Zuzwil,null,Occasion,null,11.9 l/100km,4,Hinterradantrieb,12,1996,Benzin,220,beige,56100,"\"Ab MFK\"",5,Automat
941.0,BMW,328,328i Coupé,328i Coupé,BMW 328i Coupé,silber mét.,Coupé,2792,Zuzwil,null,Occasion,null,9.2 l/100km,2,Hinterradantrieb,8,1996,Benzin,193,beige,69800,"\"Ab MFK\"",5,Schaltgetriebe manuell
1010.0,MERCEDES-BENZ,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,silber mét.,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,11,2002,Benzin,476,schwarz,53800,"\"Ab MFK\"",5,Automat sequentiell
1034.0,MERCEDES-BENZ,E 420,E 420 Avantgarde,E 420 Avantgarde,MERCEDES-BENZ E 420 Avantgarde,silber mét.,Limousine,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,4,Hinterradantrieb,11,1996,Benzin,279,schwarz,87800,"\"Ab MFK\"",5,Automat
116.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,blau mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,schwarz,79700,"\"Ab MFK\"",5,Automat
123.0,BMW-ALPINA,5 SERIES,5 SERIES B7 TURBO,B7 TURBO,BMW-ALPINA 5 SERIES B7 TURBO,blau mét.,Limousine,3428,Zuzwil,null,Occasion,null,null,4,null,5,1986,Benzin,300,schwarz,199300,"\"Ab MFK\"",0,null
205.0,FERRARI,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,bordeaux mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,8,1999,Benzin,400,null,30300,"\"Ab MFK\"",2,Automatik-Getriebe
322.0,MERCEDES-BENZ,CLK 430,CLK 430 Elégance,CLK 430 Elégance,MERCEDES-BENZ CLK 430 Elégance,grau mét.,Coupé,4266,Zuzwil,278 g/km,Vorführmodell,G,11.6 l/100km,2,Hinterradantrieb,1,2001,Benzin,279,grau,100,"\"Ab MFK\"",4,Automat
453.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,rot,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,9,2003,Benzin,450,beige,47000,"\"Ab MFK\"",5,Automat sequentiell
472.0,SAAB,9-3,9-3 2.0T Performance,9-3 2.0T Performance,SAAB 9-3 2.0T Performance,rot,Limousine,1998,Zuzwil,239 g/km,Occasion,null,10.2 l/100km,4,Vorderradantrieb,4,2005,Benzin,252,grau,104400,"\"Ab MFK\"",5,Automatik-Getriebe
473.0,VOLVO,V70,V70 2.4T,V70 2.4T,VOLVO V70 2.4T,rot,Kombi,2435,Zuzwil,222 g/km,Occasion,null,9.3 l/100km,5,Vorderradantrieb,4,2002,Benzin,200,anthrazit,83000,"\"Ab MFK\"",5,Automatik-Getriebe
479.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,rot,Coupé,5987,Zuzwil,400 g/km,Occasion,null,16.9 l/100km,2,Hinterradantrieb,1,1996,Benzin,394,null,36600,"\"Ab MFK\"",4,Automat
520.0,AUDI,R8,R8 Spyder 5.2,R8 Spyder 5.2,AUDI R8 Spyder 5.2,schwarz,Cabriolet,5204,Zuzwil,332 g/km,Occasion,G,14.2 l/100km,2,Allrad,4,2010,Benzin,525,schwarz,37000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
547.0,BMW,528,528i Touring,528i Touring,BMW 528i Touring,schwarz,Kombi,2793,Zuzwil,230 g/km,Occasion,G,9.7 l/100km,5,Hinterradantrieb,4,1997,Benzin,193,schwarz,38000,"\"Ab MFK\"",5,Schaltgetriebe manuell
554.0,PORSCHE,911,911 Carrera Jubilé 40,911 Carrera Jubilé 40,PORSCHE 911 Carrera Jubilé 40,schwarz,Coupé,3596,Zuzwil,274 g/km,Occasion,G,11.3 l/100km,2,Hinterradantrieb,3,2004,Benzin,345,schwarz,61400,"\"Ab MFK\"",4,Schaltgetriebe manuell
602.0,MERCEDES-BENZ,SLK 55 AMG,SLK 55 AMG Black Series,Black Series,MERCEDES-BENZ SLK 55 AMG Black Series,schwarz,Coupé,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,2006,Benzin,400,schwarz,25000,"\"Ab MFK\"",2,Automat sequentiell
650.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Vorführmodell,G,14.6 l/100km,5,Allrad,12,2004,Benzin,450,schwarz,2300,"\"Ab MFK\"",5,Automat sequentiell
657.0,RENAULT,Alpine A110,Alpine A110 1300,1300,RENAULT Alpine A110 1300,schwarz mét.,Coupé,1288,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1973,Benzin,0,null,85000,"\"Ab MFK\"",2,Schaltgetriebe
66.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,blau,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,3,2003,Benzin,450,beige,88600,"\"Ab MFK\"",5,Automat sequentiell
705.0,MERCEDES-BENZ,ML 500,ML 500 4Matic,ML 500 4Matic,MERCEDES-BENZ ML 500 4Matic,schwarz mét.,SUV / Geländewagen,4966,Zuzwil,319 g/km,Neu,G,13.4 l/100km,5,Allrad,3,2007,Benzin,306,beige,1,"\"Ab MFK\"",5,Automat sequentiell
72.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,blau,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,11,2001,Benzin,420,schwarz,62900,"\"Ab MFK\"",4,Schaltgetriebe manuell
768.0,BMW-ALPINA,5 SERIES,B5 BiTurbo 4.4 V8,B5 BiTurbo 4.4 V8,BMW-ALPINA B5 BiTurbo 4.4 V8,schwarz mét.,Limousine,4395,Zuzwil,221 g/km,Occasion,G,9.5 l/100km,4,Hinterradantrieb,5,2012,Benzin,540,schwarz,19100,"\"Ab MFK\"",5,Automat sequentiell
771.0,BMW,320,320d Touring,320d Touring,BMW 320d Touring,schwarz mét.,Kombi,1995,Zuzwil,184 g/km,Occasion,F,6.9 l/100km,5,Hinterradantrieb,8,2007,Diesel,163,anthrazit,162000,"\"Ab MFK\"",5,Automat
826.0,MERCEDES-BENZ,CL 65 AMG,CL 65 AMG,CL 65 AMG,MERCEDES-BENZ CL 65 AMG,schwarz mét.,Coupé,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,5,2008,Benzin,612,beige,43000,"\"Ab MFK\"",4,Automat sequentiell
844.0,AUDI,S8,S8 4.2 quattro,S8 4.2 quattro,AUDI S8 4.2 quattro,silber,Limousine,4172,Zuzwil,343 g/km,Occasion,null,14.3 l/100km,4,Allrad,1,1998,Benzin,340,schwarz,57000,"\"Ab MFK\"",5,Automatik-Getriebe
855.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,silber,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,braun,111500,"\"Ab MFK\"",5,Automat
863.0,MERCEDES-BENZ,SL 65 AMG,SL 65 AMG,SL 65 AMG,MERCEDES-BENZ SL 65 AMG,silber mét.,Cabriolet,5981,Zuzwil,362 g/km,Occasion,G,14.0 l/100km,2,Hinterradantrieb,7,2008,Benzin,612,rot,24000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automat sequentiell
909.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,silber mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,braun,111500,"\"Ab MFK\"",0,Automat
957.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,silber mét.,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,4,2002,Benzin,306,blau,33000,"\"Ab MFK\"",2,Automat
1028.0,AUDI,S7,S7 Sportback 4.0 TFSI V8 quattro,S7 Sportback 4.0 TFSI V8 quattro,AUDI S7 Sportback 4.0 TFSI V8 quattro,silber mét.,Limousine,3993,Zuzwil,225 g/km,Occasion,G,9.6 l/100km,5,Allrad,3,2014,Benzin,420,schwarz,3600,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automatisiertes Schaltgetriebe
104.0,AUDI,RS4,RS4 Avant quattro,RS4 Avant quattro,AUDI RS4 Avant quattro,blau mét.,Kombi,2671,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,5,Allrad,7,2001,Benzin,380,schwarz,57500,"\"Ab MFK\"",5,Schaltgetriebe manuell
1044.0,FERRARI,F430,F430 Scuderia,F430 Scuderia,FERRARI F430 Scuderia,silber mét.,Coupé,4308,Zuzwil,360 g/km,Occasion,G,15.7 l/100km,2,Hinterradantrieb,3,2008,Benzin,506,schwarz,19999,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
1098.0,MERCEDES-BENZ,S 63 AMG,S 63 AMG L,S 63 AMG L,MERCEDES-BENZ S 63 AMG L,weiss,Limousine,6209,Zuzwil,355 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,4,2008,Benzin,525,schwarz,46000,"\"Ab MFK\"",5,Automat sequentiell
1100.0,MERCEDES-BENZ,S 500,S 500 4Matic,S 500 4Matic,MERCEDES-BENZ S 500 4Matic,weiss,Limousine,5461,Zuzwil,296 g/km,Occasion,G,12.6 l/100km,4,Allrad,11,2006,Benzin,388,schwarz,62300,"\"Ab MFK\"",5,Automat sequentiell
173.0,MASERATI,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,blau mét.,Limousine,4244,Zuzwil,443 g/km,Occasion,G,18.9 l/100km,4,Hinterradantrieb,6,2004,Benzin,400,null,62700,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
233.0,FERRARI,TESTAR./512,Testarossa,Testarossa,FERRARI Testarossa,gelb mét.,Coupé,4941,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1989,Benzin,380,beige,31700,null,2,Schaltgetriebe manuell
258.0,FERRARI,575M,575M,575M,FERRARI 575M,grau,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,12,2006,Benzin,517,schwarz,15900,"\"Ab MFK\"",2,Automatik-Getriebe
299.0,ASTON MARTIN,DBS,DBS Coupé,DBS Coupé,ASTON MARTIN DBS Coupé,grau mét.,Coupé,5935,Zuzwil,388 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,4,2012,Benzin,517,schwarz,5000,"\"Ab MFK\"",2,Schaltgetriebe manuell
368.0,MERCEDES-BENZ,S 320,S 320 CDI,S 320 CDI,MERCEDES-BENZ S 320 CDI,grau mét.,Limousine,3222,Zuzwil,204 g/km,Occasion,G,7.7 l/100km,4,Hinterradantrieb,2,2004,Diesel,204,schwarz,9900,"\"Ab MFK\"",5,Automat
379.0,AUDI,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,grün,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,10,1997,Benzin,300,schwarz,63400,"\"Ab MFK\"",5,Automat
426.0,FERRARI,Dino,Dino 246 GTS,246 GTS,FERRARI Dino 246 GTS,grün mét.,Cabriolet,2400,Sursee,null,Occasion,null,null,2,Hinterradantrieb,3,1974,Benzin,0,schwarz,5000,null,2,Schaltgetriebe
552.0,FORD,SIERRA,Sierra 2.0i Cosworth 4x4,Sierra 2.0i Cosworth 4x4,FORD Sierra 2.0i Cosworth 4x4,schwarz,Limousine,1993,Zuzwil,null,Occasion,null,null,4,Allrad,9,1990,Benzin,220,schwarz,164400,"\"Ab MFK\"",5,Schaltgetriebe manuell
576.0,MERCEDES-BENZ,SLK 55 AMG,SLK 55 AMG,SLK 55 AMG,MERCEDES-BENZ SLK 55 AMG,schwarz,Cabriolet,5439,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,4,2005,Benzin,360,schwarz,42500,"\"Ab MFK\"",2,Automat sequentiell
647.0,PORSCHE,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,schwarz mét.,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,11,2004,Benzin,450,schwarz,69500,"\"Ab MFK\"",5,Automat
697.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,schwarz mét.,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1992,Benzin,394,null,108100,"\"Ab MFK\"",0,Automat
748.0,MERCEDES-BENZ,SL 65 AMG,SL 65 AMG,SL 65 AMG,MERCEDES-BENZ SL 65 AMG,schwarz mét.,Cabriolet,5981,Zuzwil,null,Occasion,G,15.1 l/100km,2,Hinterradantrieb,9,2004,Benzin,612,grau,33613,"\"Ab MFK\"",2,Automat
769.0,LAMBORGHINI,DIABLO,Diablo 5.7,Diablo 5.7,LAMBORGHINI Diablo 5.7,schwarz mét.,Coupé,5707,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1997,Benzin,492,mehrfarbig,55000,null,2,Schaltgetriebe manuell
774.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,schwarz mét.,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,2,1998,Benzin,320,schwarz,30400,"\"Ab MFK\"",0,Automat
82.0,TOYOTA,CELICA,CELICA 2000GT,2000GT,TOYOTA CELICA 2000GT,blau,Coupé,1988,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,11,1976,Benzin,120,mehrfarbig,38700,"\"Ab MFK\"",4,Schaltgetriebe manuell
831.0,AUDI,S6,S6 Avant quattro,S6 Avant quattro,AUDI S6 Avant quattro,schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,null,14.6 l/100km,5,Allrad,10,2000,Benzin,340,schwarz,211000,"\"Ab MFK\"",5,Automat
840.0,RENAULT,ALPINE,Alpine A310 V6 VFA-2700 VAA,Alpine A310 V6 VFA-2700 VAA,RENAULT Alpine A310 V6 VFA-2700 VAA,silber,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1984,Benzin,150,schwarz,78000,"\"Ab MFK\"",4,Schaltgetriebe manuell
898.0,AUDI,R8,R8 GT Spyder 5.2,R8 GT Spyder 5.2,AUDI R8 GT Spyder 5.2,silber mét.,Cabriolet,5204,Zuzwil,332 g/km,Occasion,G,14.2 l/100km,2,Allrad,6,2012,Benzin,560,schwarz,5900,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
96.0,JAGUAR,XJ,XJ 4.0 Sovereign,XJ 4.0 Sovereign,JAGUAR XJ 4.0 Sovereign,blau mét.,Limousine,3980,Zuzwil,310 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,3,1997,Benzin,241,grau,161400,"\"Ab MFK\"",5,Automat
970.0,PORSCHE,CARRERA GT,Carrera GT,Carrera GT,PORSCHE Carrera GT,silber mét.,Cabriolet,5733,Zuzwil,429 g/km,Occasion,G,17.8 l/100km,2,Hinterradantrieb,12,2006,Benzin,612,null,12000,null,2,Schaltgetriebe manuell
101.0,PORSCHE,911,911 Carrera 4 Cabrio TECHART,911 Carrera 4 Cabrio TECHART,PORSCHE 911 Carrera 4 Cabrio TECHART,blau mét.,Cabriolet,3387,Zuzwil,304 g/km,Occasion,null,12.0 l/100km,2,Allrad,5,1999,Benzin,300,schwarz,80400,"\"Ab MFK\"",4,Automat
1043.0,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,silber mét.,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,grau,31300,"\"Ab MFK\"",4,Automat sequentiell
1102.0,BMW,740,740i,740i,BMW 740i,weiss,Limousine,4398,Zuzwil,329 g/km,Occasion,null,13.8 l/100km,4,Hinterradantrieb,4,1998,Benzin,286,grau,85400,"\"Ab MFK\"",5,Automat
1113.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,weiss,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,9,2003,Benzin,500,beige,12200,"\"Ab MFK\", \"Tuning\"",4,Automat
1116.0,MERCEDES-BENZ,CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,weiss,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,9,2007,Benzin,515,grau,15800,"\"Ab MFK\"",4,Automat sequentiell
1136.0,MERCEDES-BENZ,CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,weiss,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,8,2010,Benzin,515,beige,37500,"\"Ab MFK\"",4,Automat sequentiell
153.0,VW,EOS,Eos 2.0 FSI T,Eos 2.0 FSI T,VW Eos 2.0 FSI T,blau mét.,Cabriolet,1984,Zuzwil,202 g/km,Occasion,G,8.4 l/100km,2,Vorderradantrieb,9,2007,Benzin,200,rot,27000,"\"Ab MFK\"",4,Schaltgetriebe manuell
162.0,MERCEDES-BENZ,E 420,E 420 Elégance,E 420 Elégance,MERCEDES-BENZ E 420 Elégance,blau mét.,Limousine,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,4,Hinterradantrieb,6,1996,Benzin,279,beige,26800,"\"Ab MFK\"",5,Automat
255.0,MASERATI,SPYDER GT,Spyder GT,Spyder GT,MASERATI Spyder GT,grau,Cabriolet,4244,Zuzwil,430 g/km,Occasion,G,18.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,390,beige,88500,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
277.0,MERCEDES-BENZ,SL 350,SL 350,SL 350,MERCEDES-BENZ SL 350,grau mét.,Cabriolet,3724,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,5,2004,Benzin,245,mehrfarbig,105300,"\"Ab MFK\"",2,Automat
288.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,grau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,grau,100200,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
292.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,grau mét.,Coupé,3600,Zuzwil,339 g/km,Occasion,G,13.9 l/100km,2,Allrad,7,2000,Benzin,420,blau,69200,"\"Ab MFK\"",4,Automatik-Getriebe
373.0,SIMCA,"",Rallye2,Rallye2,SIMCA Rallye2,grün,Coupé,1294,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1976,Benzin,86,null,18200,"\"Ab MFK\"",0,Schaltgetriebe
429.0,PORSCHE,911,911 GT2,911 GT2,PORSCHE 911 GT2,grün mét.,Coupé,3600,Zuzwil,298 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,12,2007,Benzin,700,schwarz,20900,"\"Ab MFK\"",2,Schaltgetriebe manuell
43.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,beige mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1996,Benzin,320,blau,34000,"\"Ab MFK\"",0,Automat
47.0,BMW,330,330Ci,330Ci,BMW 330Ci,blau,Coupé,2979,Zuzwil,218 g/km,Occasion,null,9.1 l/100km,2,Hinterradantrieb,3,2002,Benzin,231,anthrazit,81900,"\"Ab MFK\"",5,Automatik-Getriebe
478.0,PORSCHE,BOXSTER,Boxster 2.5,Boxster 2.5,PORSCHE Boxster 2.5,rot,Cabriolet,2480,Zuzwil,null,Occasion,null,9.7 l/100km,2,Hinterradantrieb,3,1998,Benzin,204,grau,73200,"\"Ab MFK\"",2,Automatik-Getriebe
514.0,NISSAN,SUNNY,SUNNY 2.0 16V GTI-R Rallye,2.0 16V GTI-R Rallye,NISSAN SUNNY 2.0 16V GTI-R Rallye,schwarz,Limousine,1997,Zuzwil,null,Occasion,null,null,3,Allrad,1,1992,null,250,schwarz,98000,"\"Ab MFK\"",0,Schaltgetriebe
712.0,ALFA ROMEO,166,166 3.0 V6 24V Super,166 3.0 V6 24V Super,ALFA ROMEO 166 3.0 V6 24V Super,schwarz mét.,Limousine,2959,Zuzwil,296 g/km,Occasion,null,12.5 l/100km,4,Vorderradantrieb,2,1999,Benzin,226,grau,56400,"\"Ab MFK\"",5,Automatik-Getriebe
730.0,ROLLS-ROYCE,CORNICHE,CORNICHE III,III,ROLLS-ROYCE CORNICHE III,schwarz mét.,Cabriolet,6749,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1990,Benzin,218,beige,47100,"\"Ab MFK\"",4,Automatik-Getriebe
785.0,MERCEDES-BENZ,S 600,S 600 L,S 600 L,MERCEDES-BENZ S 600 L,schwarz mét.,Limousine,5987,Zuzwil,null,Occasion,null,16.9 l/100km,4,Hinterradantrieb,1,1996,Benzin,394,schwarz,125000,"\"Ab MFK\"",5,Automat
915.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,silber mét.,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,10,1996,Benzin,320,beige,29800,"\"Ab MFK\"",2,Automat
962.0,LAND ROVER,RANGE ROVER SPORT,Range Rover Sport 4.2 V8 SC,Range Rover Sport 4.2 V8 SC,LAND ROVER Range Rover Sport 4.2 V8 SC,silber mét.,SUV / Geländewagen,4197,Zuzwil,374 g/km,Occasion,G,15.9 l/100km,5,Allrad,5,2006,Benzin,390,beige,126300,"\"Ab MFK\"",5,Automat
